id,name,release date,artists,popularity,preview url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0Kdj7nwaYQmvhxnqZaIQuW,Bezos I,2021-06-10,Bo Burnham,0,https://p.scdn.co/mp3-preview/52051521ea8e267e38e5900714e96419542e7fc7?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.694,0.948,2.0,-5.307,1.0,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,audio_features,spotify:track:0Kdj7nwaYQmvhxnqZaIQuW,https://api.spotify.com/v1/tracks/0Kdj7nwaYQmvhxnqZaIQuW,https://api.spotify.com/v1/audio-analysis/0Kdj7nwaYQmvhxnqZaIQuW,58149.0,4.0
36t9rgshEge4LCzhHKioFQ,Rebel,2020-09-11,Zum,54,https://p.scdn.co/mp3-preview/4940389f20d4f52a4641b996f7c1ad4972b7494d?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.801,0.745,5.0,-4.831,1.0,0.145,0.593,0.0,0.299,0.855,101.96,audio_features,spotify:track:36t9rgshEge4LCzhHKioFQ,https://api.spotify.com/v1/tracks/36t9rgshEge4LCzhHKioFQ,https://api.spotify.com/v1/audio-analysis/36t9rgshEge4LCzhHKioFQ,135882.0,4.0
37f4ITSlgPX81ad2EvmVQr,Fight Song,2016-01-01,Rachel Platten,74,https://p.scdn.co/mp3-preview/6f663802836a949b3485a71e13ff92d7a6fba6b2?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.564,0.714,7.0,-4.987,1.0,0.129,0.0549,0.0,0.155,0.33,175.924,audio_features,spotify:track:37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr,204013.0,4.0
18A7ha5BitZjmdHTCwXFbU,Cradles,2019-01-04,Sub Urban,1,https://p.scdn.co/mp3-preview/584c63beb79d87d11ed0cefbf158914b9d8730ec?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.581,0.585,1.0,-1.87,1.0,0.369,0.27,6.48e-05,0.179,0.63,67.443,audio_features,spotify:track:18A7ha5BitZjmdHTCwXFbU,https://api.spotify.com/v1/tracks/18A7ha5BitZjmdHTCwXFbU,https://api.spotify.com/v1/audio-analysis/18A7ha5BitZjmdHTCwXFbU,209829.0,3.0
41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),2015-01-30,Fifth Harmony,72,https://p.scdn.co/mp3-preview/de93c7aed8dff779d1fdba63d1522f2c770980f5?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.884,0.765,8.0,-3.865,1.0,0.0882,0.063,7.04e-06,0.118,0.594,99.987,audio_features,spotify:track:41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/tracks/41Fflg7qHiVOD6dEPvsCzO,https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO,224573.0,4.0
2J2Z1SkXYghSajLibnQHOa,Unstoppable,2016-01-29,Sia,80,https://p.scdn.co/mp3-preview/99a07d00531c0053f55a46e94ed92b1560396754?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.468,0.779,9.0,-4.839,1.0,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,spotify:track:2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/tracks/2J2Z1SkXYghSajLibnQHOa,https://api.spotify.com/v1/audio-analysis/2J2Z1SkXYghSajLibnQHOa,217747.0,4.0
7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,2020-07-24,salem ilese,2,https://p.scdn.co/mp3-preview/6857669ff80147dafdd7892aec5c435053e91112?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.738,0.621,0.0,-7.313,1.0,0.0486,0.424,7.39e-06,0.692,0.715,113.968,audio_features,spotify:track:7aGyRfJWtLqgJaZoG9lJhE,https://api.spotify.com/v1/tracks/7aGyRfJWtLqgJaZoG9lJhE,https://api.spotify.com/v1/audio-analysis/7aGyRfJWtLqgJaZoG9lJhE,136839.0,4.0
4fkM7M4Uo5AUASnnsRC7EZ,Not Your Barbie Girl,2018-08-13,Ava Max,63,https://p.scdn.co/mp3-preview/2f7bf0ea302044aba1730d4bcc865a0d5e300caf?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.745,0.642,6.0,-4.138,0.0,0.0506,0.103,0.0,0.0335,0.35,120.063,audio_features,spotify:track:4fkM7M4Uo5AUASnnsRC7EZ,https://api.spotify.com/v1/tracks/4fkM7M4Uo5AUASnnsRC7EZ,https://api.spotify.com/v1/audio-analysis/4fkM7M4Uo5AUASnnsRC7EZ,186520.0,4.0
0lks2Kt9veMOFEAPN0fsqN,Lily,2018-12-14,Alan Walker,70,https://p.scdn.co/mp3-preview/24332c93ee030092ad5d450260d3cdd52b82cbea?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.423,0.634,6.0,-5.877,0.0,0.0578,0.196,0.0,0.189,0.467,150.978,audio_features,spotify:track:0lks2Kt9veMOFEAPN0fsqN,https://api.spotify.com/v1/tracks/0lks2Kt9veMOFEAPN0fsqN,https://api.spotify.com/v1/audio-analysis/0lks2Kt9veMOFEAPN0fsqN,195840.0,4.0
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,2018-05-31,Lauv,4,https://p.scdn.co/mp3-preview/57bf51d254e2e01819ec8e013f4ed1c1fff8e50e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,audio_features,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/tracks/2P91MQbaiQOfbiz9VqhqKQ,https://api.spotify.com/v1/audio-analysis/2P91MQbaiQOfbiz9VqhqKQ,197437.0,4.0
0RVlQOqnWuVUdSSxJ5b0q5,Princesses Don't Cry - Nightcore Remix,2019-10-18,CARYS,0,https://p.scdn.co/mp3-preview/90febbea1099a19d60bfc78642f052caea9517d9?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.548,0.634,4.0,-5.951,1.0,0.0397,0.27,0.0,0.1,0.453,160.889,audio_features,spotify:track:0RVlQOqnWuVUdSSxJ5b0q5,https://api.spotify.com/v1/tracks/0RVlQOqnWuVUdSSxJ5b0q5,https://api.spotify.com/v1/audio-analysis/0RVlQOqnWuVUdSSxJ5b0q5,197613.0,4.0
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,2020-09-18,Ava Max,80,https://p.scdn.co/mp3-preview/fab7f8e87979878248e78a3cdb7e28222d45dcec?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.72,0.706,1.0,-4.719,1.0,0.0473,0.0684,0.0,0.166,0.62,133.002,audio_features,spotify:track:7DnAm9FOTWE3cUvso43HhI,https://api.spotify.com/v1/tracks/7DnAm9FOTWE3cUvso43HhI,https://api.spotify.com/v1/audio-analysis/7DnAm9FOTWE3cUvso43HhI,187436.0,4.0
4B2kkxg3wKSTZw5JPaUtzQ,On & On,2015-07-09,Cartoon,14,https://p.scdn.co/mp3-preview/fc584b7483404ba6a748b02850a0d6e93232f56b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.458,0.696,11.0,-4.742,1.0,0.0402,0.285,0.0,0.123,0.418,174.141,audio_features,spotify:track:4B2kkxg3wKSTZw5JPaUtzQ,https://api.spotify.com/v1/tracks/4B2kkxg3wKSTZw5JPaUtzQ,https://api.spotify.com/v1/audio-analysis/4B2kkxg3wKSTZw5JPaUtzQ,207069.0,4.0
0lUSd7TCG8srh6HpIAEIWL,Power,2016-11-18,Little Mix,70,https://p.scdn.co/mp3-preview/897035b014147b76768187ed51b4db86625419d5?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.566,0.855,7.0,-4.016,1.0,0.211,0.0372,0.000157,0.181,0.517,172.966,audio_features,spotify:track:0lUSd7TCG8srh6HpIAEIWL,https://api.spotify.com/v1/tracks/0lUSd7TCG8srh6HpIAEIWL,https://api.spotify.com/v1/audio-analysis/0lUSd7TCG8srh6HpIAEIWL,247840.0,4.0
1AcL5QlN95gkHCVxRXrEUT,Take a Hint,2020-01-26,Night Inn,49,https://p.scdn.co/mp3-preview/d9e4fa7dfd6eed1a0c822227c1b6d248a7deb7f9?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.65,0.874,5.0,-5.962,0.0,0.16,0.00834,0.000491,0.0979,0.664,133.989,audio_features,spotify:track:1AcL5QlN95gkHCVxRXrEUT,https://api.spotify.com/v1/tracks/1AcL5QlN95gkHCVxRXrEUT,https://api.spotify.com/v1/audio-analysis/1AcL5QlN95gkHCVxRXrEUT,154436.0,4.0
0QfmQhr5npxuWQ4zzUDUhB,Just A Dream,2017-11-14,Kurt Hugo Schneider,56,https://p.scdn.co/mp3-preview/a87df0eb437303055ef85de2b0ddc40b75500d7b?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.44,0.751,9.0,-7.632,1.0,0.0526,0.193,4.61e-05,0.0577,0.222,164.104,audio_features,spotify:track:0QfmQhr5npxuWQ4zzUDUhB,https://api.spotify.com/v1/tracks/0QfmQhr5npxuWQ4zzUDUhB,https://api.spotify.com/v1/audio-analysis/0QfmQhr5npxuWQ4zzUDUhB,263598.0,4.0
6SRWhUJcD2YKahCwHavz3X,Darkside,2018-12-14,Alan Walker,71,https://p.scdn.co/mp3-preview/8fd733b12d51fd31b68a1828fe45c9dffe71d483?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.43,0.606,4.0,-5.115,0.0,0.0431,0.131,0.0,0.173,0.123,169.988,audio_features,spotify:track:6SRWhUJcD2YKahCwHavz3X,https://api.spotify.com/v1/tracks/6SRWhUJcD2YKahCwHavz3X,https://api.spotify.com/v1/audio-analysis/6SRWhUJcD2YKahCwHavz3X,211680.0,4.0
39glqzRVRAy4vq3PqeTGb8,Love Is Gone,2019-05-10,SLANDER,61,https://p.scdn.co/mp3-preview/b8964798ad9f124429cc4a0565a32bbf5f234bfc?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.452,0.465,4.0,-10.006,0.0,0.0344,0.0589,0.000524,0.095,0.0832,149.586,audio_features,spotify:track:39glqzRVRAy4vq3PqeTGb8,https://api.spotify.com/v1/tracks/39glqzRVRAy4vq3PqeTGb8,https://api.spotify.com/v1/audio-analysis/39glqzRVRAy4vq3PqeTGb8,256043.0,4.0
2MJz8BxxMsERULatmBikDH,At My Worst,2021-02-12,Pink Sweat$,1,https://p.scdn.co/mp3-preview/a821a6b3300253a5619fc68cb539a7aa309750d3?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.813,0.415,0.0,-5.926,1.0,0.0349,0.777,0.0,0.131,0.667,91.921,audio_features,spotify:track:2MJz8BxxMsERULatmBikDH,https://api.spotify.com/v1/tracks/2MJz8BxxMsERULatmBikDH,https://api.spotify.com/v1/audio-analysis/2MJz8BxxMsERULatmBikDH,170345.0,4.0
5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),2021-07-23,The Kid LAROI,25,https://p.scdn.co/mp3-preview/718a2eb032524494a01f73d80af2bcf176c9f3e2?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.591,0.764,1.0,-5.484,1.0,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,spotify:track:5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/tracks/5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/audio-analysis/5PjdY0CKGZdEuoNab3yDmX,141806.0,4.0
7KXmf0oEAoy4yRaiVcFtpf,I Love You Like a Love Song (Cover),2013-07-26,Reed Deming,34,https://p.scdn.co/mp3-preview/ec3da1a0eb76185204cdbbe8cb29dd646dc8f398?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.728,0.626,1.0,-6.495,0.0,0.0549,0.104,0.0,0.0744,0.404,117.022,audio_features,spotify:track:7KXmf0oEAoy4yRaiVcFtpf,https://api.spotify.com/v1/tracks/7KXmf0oEAoy4yRaiVcFtpf,https://api.spotify.com/v1/audio-analysis/7KXmf0oEAoy4yRaiVcFtpf,191368.0,4.0
6rmXhRIemCTPyMYZRDN7Qg,Black Magic,2015-11-06,Little Mix,72,https://p.scdn.co/mp3-preview/f88e620112e99ec23639ee2262b9aa82c93ac168?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.776,0.875,4.0,-5.535,1.0,0.0575,0.0343,0.0,0.314,0.849,111.988,audio_features,spotify:track:6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/tracks/6rmXhRIemCTPyMYZRDN7Qg,https://api.spotify.com/v1/audio-analysis/6rmXhRIemCTPyMYZRDN7Qg,211786.0,4.0
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,2012-05-25,One Direction,82,https://p.scdn.co/mp3-preview/3abcba42a4cb3566c4840c29fd6695459065b1ae?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.726,0.787,4.0,-2.494,1.0,0.0737,0.009,0.0,0.0596,0.888,124.99,audio_features,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo,https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo,199987.0,4.0
3nivloq0Lqd2CYWHTgAlwU,Shy,2015-01-16,Jai Waetford,53,https://p.scdn.co/mp3-preview/537c983ce5326cfc76f16aca319fc73aca025c04?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.541,0.518,7.0,-4.12,1.0,0.0451,0.272,0.0,0.0835,0.305,75.134,audio_features,spotify:track:3nivloq0Lqd2CYWHTgAlwU,https://api.spotify.com/v1/tracks/3nivloq0Lqd2CYWHTgAlwU,https://api.spotify.com/v1/audio-analysis/3nivloq0Lqd2CYWHTgAlwU,187640.0,4.0
630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,2017-11-17,Zac Efron,72,https://p.scdn.co/mp3-preview/b59e1bd5efc1916ce39ce03f67dbbeb15ef62fc0?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.684,0.619,10.0,-7.005,1.0,0.0386,0.0716,0.0,0.122,0.284,125.046,audio_features,spotify:track:630sXRhIcfwr2e4RdNtjKN,https://api.spotify.com/v1/tracks/630sXRhIcfwr2e4RdNtjKN,https://api.spotify.com/v1/audio-analysis/630sXRhIcfwr2e4RdNtjKN,217440.0,4.0
2Xnv3GntqbBH1juvUYSpHG,So Am I,2020-09-18,Ava Max,68,https://p.scdn.co/mp3-preview/e07386f9f699fbb4175b9e96002431c0823fe667?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.681,0.657,6.0,-4.671,1.0,0.0432,0.0748,0.0,0.353,0.628,130.089,audio_features,spotify:track:2Xnv3GntqbBH1juvUYSpHG,https://api.spotify.com/v1/tracks/2Xnv3GntqbBH1juvUYSpHG,https://api.spotify.com/v1/audio-analysis/2Xnv3GntqbBH1juvUYSpHG,183027.0,4.0
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",2019-10-04,Dan + Shay,70,https://p.scdn.co/mp3-preview/d36cde63177e7e6d460340bd5763780323b6374e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.654,0.63,10.0,-4.644,1.0,0.0259,0.153,0.0,0.111,0.43,89.991,audio_features,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693.0,4.0
2rzWSywjwzbysCmdOzssFR,Fairytale,2009,Alexander Rybak,1,https://p.scdn.co/mp3-preview/4df9b691ad6410a4ff575adf9f3a722751da4e41?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.576,0.785,2.0,-5.359,0.0,0.0295,0.62,4.26e-05,0.233,0.674,107.996,audio_features,spotify:track:2rzWSywjwzbysCmdOzssFR,https://api.spotify.com/v1/tracks/2rzWSywjwzbysCmdOzssFR,https://api.spotify.com/v1/audio-analysis/2rzWSywjwzbysCmdOzssFR,182640.0,4.0
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,2018-01-12,Camila Cabello,75,https://p.scdn.co/mp3-preview/24f20244e3ebd6ef0242cf3b3ec21b112c3c06f2?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.637,0.713,0.0,-4.333,1.0,0.0747,0.181,0.000637,0.137,0.243,129.923,audio_features,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/tracks/4eWQlBRaTjPPUlzacqEeoQ,https://api.spotify.com/v1/audio-analysis/4eWQlBRaTjPPUlzacqEeoQ,226973.0,4.0
2etHQJxIbV0soyPhelVs9Y,Best Friend (feat. Doja Cat),2021-01-07,Saweetie,65,https://p.scdn.co/mp3-preview/a4373d337eb0f19cbf2424c0f20fb87ac862d0c8?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.84,0.766,4.0,-4.12,1.0,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,audio_features,spotify:track:2etHQJxIbV0soyPhelVs9Y,https://api.spotify.com/v1/tracks/2etHQJxIbV0soyPhelVs9Y,https://api.spotify.com/v1/audio-analysis/2etHQJxIbV0soyPhelVs9Y,155884.0,4.0
3KwwE4sgCzMaKWq6QBebmX,Me Too,2017-05-12,Meghan Trainor,72,https://p.scdn.co/mp3-preview/3edd9208dd6295b18f32c9be5dfcbd21290b913c?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.934,0.694,11.0,-5.849,0.0,0.101,0.0971,1.2e-06,0.477,0.833,123.831,audio_features,spotify:track:3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/tracks/3KwwE4sgCzMaKWq6QBebmX,https://api.spotify.com/v1/audio-analysis/3KwwE4sgCzMaKWq6QBebmX,181240.0,4.0
6Q2Lb0R6siWVAF6DFvLXRF,Beggin' - Remix,2021-08-13,HAWK.,44,https://p.scdn.co/mp3-preview/6c41c2ac74251bbda138f7f8027d9def9355393f?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.708,0.73,11.0,-7.08,0.0,0.0658,0.125,0.0,0.0855,0.644,125.994,audio_features,spotify:track:6Q2Lb0R6siWVAF6DFvLXRF,https://api.spotify.com/v1/tracks/6Q2Lb0R6siWVAF6DFvLXRF,https://api.spotify.com/v1/audio-analysis/6Q2Lb0R6siWVAF6DFvLXRF,140948.0,4.0
72gv4zhNvRVdQA0eOenCal,Symphony (feat. Zara Larsson),2018-11-30,Clean Bandit,78,https://p.scdn.co/mp3-preview/582525d17cae952887337a1fcdf0e4763bf9ad1a?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.715,0.605,0.0,-5.128,0.0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,audio_features,spotify:track:72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/tracks/72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/audio-analysis/72gv4zhNvRVdQA0eOenCal,212733.0,4.0
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),2011-11-11,Gym Class Heroes,80,https://p.scdn.co/mp3-preview/a62b535109dff39bdcc859c6fd2160e927d4b1c9?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz,210960.0,4.0
6QYYzSQnGyMjcRRy67eYwF,Miss Wanna Die,2021-11-05,JubyPhonic,60,https://p.scdn.co/mp3-preview/64a84581aff43a105cc43a5b1b1024e7c1bfb3d0?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.63,0.835,9.0,-4.541,0.0,0.0291,0.152,2.22e-06,0.0952,0.533,132.032,audio_features,spotify:track:6QYYzSQnGyMjcRRy67eYwF,https://api.spotify.com/v1/tracks/6QYYzSQnGyMjcRRy67eYwF,https://api.spotify.com/v1/audio-analysis/6QYYzSQnGyMjcRRy67eYwF,203636.0,4.0
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),2016-01-29,Charlie Puth,77,https://p.scdn.co/mp3-preview/0af9ac246a60236b73e34854631a6c3de5cca602?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,spotify:track:06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/tracks/06KyNuuMOX1ROXRhj787tj,https://api.spotify.com/v1/audio-analysis/06KyNuuMOX1ROXRhj787tj,217707.0,4.0
7BKLCZ1jbUBVqRi2FVlTVw,Closer,2016-07-29,The Chainsmokers,83,https://p.scdn.co/mp3-preview/cfd565c4d3c621771e6d25d99749b9fc200e396c?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.661,95.01,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,244960.0,4.0
3h3xeg5OGNYVM0U9rOAc6j,Touch It,2021-05-05,KiDi,50,https://p.scdn.co/mp3-preview/362efe4bc20230e3e067bdd5c38c98635f63c2ef?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.893,0.757,10.0,-2.843,1.0,0.0738,0.112,0.0634,0.107,0.681,95.018,audio_features,spotify:track:3h3xeg5OGNYVM0U9rOAc6j,https://api.spotify.com/v1/tracks/3h3xeg5OGNYVM0U9rOAc6j,https://api.spotify.com/v1/audio-analysis/3h3xeg5OGNYVM0U9rOAc6j,165000.0,4.0
4gvrJnKCKIPiacNsWVQwEU,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,2021-09-09,CKay,70,https://p.scdn.co/mp3-preview/31d0204a233c8ebf072f856763a19b549e1df075?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.579,0.596,8.0,-4.823,1.0,0.0561,0.436,0.0938,0.0549,0.443,119.9,audio_features,spotify:track:4gvrJnKCKIPiacNsWVQwEU,https://api.spotify.com/v1/tracks/4gvrJnKCKIPiacNsWVQwEU,https://api.spotify.com/v1/audio-analysis/4gvrJnKCKIPiacNsWVQwEU,188369.0,3.0
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",2019-12-27,Alan Walker,68,https://p.scdn.co/mp3-preview/f09e87445c94793cfa85483c56ab3a4642419367?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.67,0.668,3.0,-4.306,0.0,0.0422,0.536,0.0,0.133,0.608,88.033,audio_features,spotify:track:0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/tracks/0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/audio-analysis/0bMbDctzMmTyK2j74j3nF3,179053.0,4.0
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),2012-09-10,The Script,82,https://p.scdn.co/mp3-preview/466ad3f7e7b495b95cc49fdf7eef90fde9ee7cc8?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.421,0.873,10.0,-4.343,1.0,0.0564,0.0654,0.0,0.123,0.629,84.786,audio_features,spotify:track:7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/tracks/7wMq5n8mYSKlQIGECKUgTX,https://api.spotify.com/v1/audio-analysis/7wMq5n8mYSKlQIGECKUgTX,202533.0,4.0
2i1AVZAYLhrQTvzr1hu7Jt,Titanium (feat. Sia),2012-09-10,David Guetta,56,https://p.scdn.co/mp3-preview/4d3537bf2416e04dc90887c896adcd1c8da4c76e?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.604,0.787,0.0,-3.674,0.0,0.103,0.0679,0.15,0.127,0.301,126.062,audio_features,spotify:track:2i1AVZAYLhrQTvzr1hu7Jt,https://api.spotify.com/v1/tracks/2i1AVZAYLhrQTvzr1hu7Jt,https://api.spotify.com/v1/audio-analysis/2i1AVZAYLhrQTvzr1hu7Jt,245040.0,4.0
44r4zta6P9flkhKaVnbsvG,Freaks,2019-02-25,Jordan Clarke,0,https://p.scdn.co/mp3-preview/33cee5415dd72512ee9751ca72e1c00cb42aca71?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.674,0.568,1.0,-6.356,1.0,0.0408,0.116,0.0,0.165,0.64,166.107,audio_features,spotify:track:44r4zta6P9flkhKaVnbsvG,https://api.spotify.com/v1/tracks/44r4zta6P9flkhKaVnbsvG,https://api.spotify.com/v1/audio-analysis/44r4zta6P9flkhKaVnbsvG,174800.0,4.0
7hn8Q8WAxFdL4aZ159GI7C,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,2012-11-09,Christina Perri,61,https://p.scdn.co/mp3-preview/3eb27dafa7d294e2165cf86319d9d874ffc4b5b0?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.272,0.281,10.0,-8.131,1.0,0.0307,0.618,0.0,0.111,0.152,138.856,audio_features,spotify:track:7hn8Q8WAxFdL4aZ159GI7C,https://api.spotify.com/v1/tracks/7hn8Q8WAxFdL4aZ159GI7C,https://api.spotify.com/v1/audio-analysis/7hn8Q8WAxFdL4aZ159GI7C,305893.0,3.0
2jRISGsO4RTm9CQVb1Jusn,I'm Not Her,2017-11-10,Clara Mae,50,https://p.scdn.co/mp3-preview/6cab2bc774018ae7a58db2659064ffda52c56a62?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.477,0.51,2.0,-8.94,1.0,0.275,0.228,0.0,0.0755,0.477,111.893,audio_features,spotify:track:2jRISGsO4RTm9CQVb1Jusn,https://api.spotify.com/v1/tracks/2jRISGsO4RTm9CQVb1Jusn,https://api.spotify.com/v1/audio-analysis/2jRISGsO4RTm9CQVb1Jusn,194204.0,5.0
5k5fWendNngd89O8JKoE8L,Better When I'm Dancin',2015-10-14,Meghan Trainor,72,https://p.scdn.co/mp3-preview/4d34941c16f7b9ead784989ffed3887e9013c803?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.756,0.789,2.0,-7.002,1.0,0.0324,0.53,0.000711,0.157,0.873,127.987,audio_features,spotify:track:5k5fWendNngd89O8JKoE8L,https://api.spotify.com/v1/tracks/5k5fWendNngd89O8JKoE8L,https://api.spotify.com/v1/audio-analysis/5k5fWendNngd89O8JKoE8L,176267.0,4.0
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,2013-11-25,One Direction,82,https://p.scdn.co/mp3-preview/9c3f89f926a702034ae182e723b2d601c2bd754d?cid=b52c7bdbb51648a6aaf15ccd0ae452c8,0.6,0.663,3.0,-5.802,1.0,0.0477,0.225,0.0,0.119,0.286,121.07,audio_features,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493.0,4.0
